title,address,type,latitude,longitude,about_site_label,about_site_text,about_subject_label,about_subject_text,interesting_fact,image_path,external_link
Greyfriars Kirkyard,"Greyfriars Kirkyard, Edinburgh EH1 2QQ",monument,55.94674401642683,-3.192053309673068,About the monument,"Greyfriars Kirkyard has served as one of Edinburgh's main burial grounds since 1562, when Mary Queen of Scots granted the town council land that had previously belonged to a Franciscan friary - the 'grey friars' whose robes gave the site its name. With the Old Town's older kirkyards long full, Greyfriars became the resting place for generations of merchants, lawyers and reformers, and its crowded rows of table tombs, wall monuments and grand mausolea now form one of the richest collections of post-Reformation funerary architecture in Scotland. Notable residents include James Craig, the young architect who won the competition to design Edinburgh's New Town but died in poverty and lies in an unmarked grave here. Just inside the main gate on Candlemaker Row is also the small headstone marking where Bobby, the loyal terrier commemorated by the statue at this leg's end, was buried in 1872.",,,By the early 1800s the kirkyard was so tempting a target for body-snatchers supplying the city's anatomy schools that grieving families began fitting heavy iron cages called mortsafes over freshly dug graves - several can still be seen bolted in place near the kirkyard's boundary walls today.,11-4.jpg,https://en.wikipedia.org/wiki/Greyfriars_Kirkyard
Covenanters' Prison,"Greyfriars Kirkyard (Forrest Road side), Edinburgh EH1 2QL",monument,55.946060768173105,-3.1924414092279902,About the monument,"In the southeast corner of Greyfriars Kirkyard, behind a locked iron gate off Candlemaker Row, lies the walled enclosure known as the Covenanters' Prison. After the Covenanter army was crushed at the Battle of Bothwell Bridge in June 1679, around 1,200 prisoners were marched to Edinburgh and held here in the open air for more than four months, each allotted just four ounces of bread a day. Dozens died of exposure and starvation before winter set in; others were tried and executed, escaped, or bought freedom by signing a bond renouncing the Covenant. In November 1679 some 257 survivors, sentenced to transportation to the American colonies, were marched to Leith and put aboard a ship that wrecked off Orkney soon after - nearly all drowned, still shackled below deck.",,,"The grand mausolea now crowded inside the enclosure mostly date from after 1705, when the ground was formally laid out for burials - meaning almost none of the monuments a visitor sees today existed when the Covenanters were actually confined here in the open air in 1679.",11-5.jpg,https://www.hmdb.org/m.asp?m=242684
The Black Mausoleum,"Greyfriars Kirkyard, Edinburgh EH1 2QL",monument,55.9462167,-3.1921664,About the monument,"Tucked against the southern boundary wall of Greyfriars Kirkyard, this domed classical mausoleum was built for Sir George Mackenzie of Rosehaugh, the King's Advocate who prosecuted the Covenanters imprisoned metres away in 1679 and earned the nickname 'Bloody Mackenzie' for the executions he ordered during the period later known as the Killing Time. Designed by architect James Smith and completed shortly before Mackenzie's death in 1691, its drum-shaped, colonnaded form was unusual for Restoration-era Scotland. Mackenzie was also a founding force behind the Advocates' Library, later absorbed into the National Library of Scotland just up the street.",,,"Local legend holds that a homeless man sheltering inside the mausoleum in December 1998 fell through a collapsed floor into an underground burial vault full of disturbed remains, triggering the 'Mackenzie Poltergeist' - years of reported scratches, bruises and fainting among visitors that made this one of the most-investigated 'haunted' sites in Britain, and led the kirkyard's keyholder to have the tomb locked and exorcised in 1999. Tour guides and Harry Potter fan sites also point to the mausoleum's poltergeist as a possible inspiration for Hogwarts' own mischievous poltergeist, Peeves - a comparison Rowling has never confirmed and that appears to rest on general atmosphere rather than any documented naming link.",11-6.jpg,https://en.wikipedia.org/wiki/George_Mackenzie_of_Rosehaugh
Greyfriars Bobby's Bar,"30-34 Candlemaker Row, Edinburgh EH1 2QE",building,55.9468375,-3.1914873,About the building,"This Category B listed pub occupies the ground floor of a row of early Georgian houses at the foot of Candlemaker Row, built as part of the same 1720s development as the neighbouring Candlemakers' Hall next door. Long a Candlemaker Row tavern under other names, it was renamed Greyfriars Bobby's Bar after the small Skye terrier whose statue - cast by sculptor William Brodie and unveiled in 1873, the year after the dog's death - stands on the pavement just outside its door. Inside, dark wood panelling and old photographs of the real Bobby lean into the legend, while the pub's position squarely between the kirkyard gate and the statue makes it one of the most-photographed backdrops on this stretch of the walk.",,,"The statue's nose and paws have been rubbed to a bright, polished shine by generations of visitors touching it for good luck - so much wear that Edinburgh City Council has had to regild the discoloured bronze more than once to stop the polishing from eating into the metal itself.",11-7.jpg,https://www.nicholsonspubs.co.uk/restaurants/scotlandandnorthernireland/greyfriarsbobbysbarcandlemakerrowedinburgh
Bedlam Theatre,"11b Bristo Place, Edinburgh EH1 1EZ",building,55.9462878,-3.190727,About the building,"A short walk past Greyfriars, this red sandstone Gothic building at the corner of Forrest Road and Bristo Place was built in 1848 as the New North Free Church, designed by Thomas Hamilton, one of the architects behind the Scott Monument and the Royal High School. The congregation left in 1941, and after decades as a University of Edinburgh chaplaincy and storeroom, students converted the deconsecrated church into a theatre in 1980-81, keeping its steep gabled roof and lancet windows intact. Today the Bedlam Theatre is the oldest continuously running student theatre in Britain, staging around forty University of Edinburgh Theatre Company productions a year and packing in up to eight separate Fringe shows a day every August.",,,"The theatre takes its name not from the church but from the area's earlier history: this stretch of Forrest Road once stood beside Edinburgh's 'Bedlam', a poorhouse and asylum, where the poet Robert Fergusson - a major influence on the young Robert Burns - died in 1774 at just twenty-four.",11-8.jpg,https://en.wikipedia.org/wiki/Bedlam_Theatre
Sandy Bell's,"25 Forrest Road, Edinburgh EH1 2QH",building,55.946084,-3.19128,About the building,"Sandy Bell's began as an ordinary Forrest Road grocery shop, and the pub's narrow, oddly proportioned interior still gives that away. It was already a bar by the 1920s, run by an owner named Mrs Bell, before regulars started calling it simply 'Sandy Bell's' - a nickname that stuck for over fifty years before it ever appeared on a sign. From the 1960s, under landlord Jimmy Cairney, it became one of the true engine rooms of the Scottish folk revival, hosting nightly sessions and after-hours 'kitchen ceilidhs' that drew players from across the city and abroad. Hamish Henderson, the poet and folklorist often called the father of that revival, held informal court here for years. It only adopted 'Sandy Bell's' as its official name in the early 1990s.",,,"Musicians who passed through its sessions include Barbara Dickson, Billy Connolly, Gerry Rafferty, Aly Bain, Johnny and Phil Cunningham, and Dick Gaughan - and the influential folk group Jock Tamson's Bairns formed out of chance meetings at the bar. Traditional Scottish and Irish sessions still run here most nights, making it one of the longest continuously running folk-music pubs in the country.",12-1.jpg,https://en.wikipedia.org/wiki/Sandy_Bell%27s
Bristo Port (Flodden Wall),"Forrest Road (between nos. 5 and 7), Edinburgh EH1 2QQ",history,55.9465506,-3.1910155,About this address,"A small marker and a line of dark cobbles (setts) set into the pavement here trace the course of Edinburgh's Flodden Wall, the town's defensive perimeter begun in fearful haste after the catastrophic Scottish defeat at the Battle of Flodden in 1513. This spot marks the site of the Bristo Port - also called the Greyfriars or Society Port - a fortified gateway built around 1515 where the wall crossed what became Bristo Street, controlling movement in and out of the walled burgh. The gate itself vanished long before Forrest Road was cut through the area in the 1860s to link George IV Bridge with the university quarter, so almost nothing survives above ground; the gap in the modern paving, between numbers 5 and 7, is essentially all that is left to see of it.",,,"Bristo Port was a comparatively late addition to the Flodden Wall circuit, added as the built-up area crept south toward Greyfriars decades after the original wall line was hurriedly laid out in 1513 - a reminder that the 'town wall' visitors picture as one single ring was actually extended and patched piecemeal over more than a century.",,https://canmore.org.uk/site/52150/edinburgh-forrest-road-bristo-port
Teviot Row House,"13 Bristo Place, Edinburgh EH8 9AJ",building,55.94497070111543,-3.188885755229125,About the building,"Opened on 19 October 1889, Teviot Row House is generally reckoned to be the oldest purpose-built students' union building in the world - earlier student societies had simply borrowed rooms elsewhere, but this was designed and built from scratch for the job. Architects Sydney Mitchell and Wilson gave it a Scots Baronial look, with pinnacled drum towers and crow-stepped gables echoing the royal palaces at Holyrood and Falkland, built in warm Hailes sandstone. It was extended westward in 1902-05 to add a dining hall and further bars, then again with a plainer rear block in 1962. The site has older roots too: it once held a townhouse belonging to Lord Ross, later a lying-in hospital that operated here between 1793 and 1842, before the union building replaced it.",,,"Its 1889 opening was marked with a torch-lit student procession through the city that evening. The building still runs six bars and a debating hall for the university's students today - and every August, during the Edinburgh Festival, it transforms into the Gilded Balloon Fringe complex, one of the biggest multi-venue comedy hubs in the city.",12-3.jpg,https://en.wikipedia.org/wiki/Teviot_Row_House
Reid Concert Hall,"Bristo Square, Edinburgh EH8 9AL",building,55.94492304272684,-3.1893616744824316,About the building,"Funded by the bequest of General John Reid, a British Army officer, flautist and composer who endowed Edinburgh University's Chair of Music, Reid Concert Hall opened on 14 February 1859, designed in an Italianate neoclassical style by the Scottish architect David Cousin. Its intimate 218-seat auditorium sits beneath a richly coffered, tunnel-vaulted ceiling, with a 1978 organ built by the German firm Jurgen Ahrend against the east wall. For well over a century the building also housed a remarkable museum gallery of historic instruments, assembled by Professor John Donaldson and long considered the oldest purpose-built musical instrument museum in Europe.",,,"That instrument collection moved out in 2017, relocating to St Cecilia's Hall on the Cowgate to form a single 5,000-object collection - so the display cases here stand empty today, though the hall still hosts concerts, including an annual Reid Concert every 13 February marking General Reid's birthday and his gift to the university. During the Festival Fringe it becomes 'The Cowbarn', an Underbelly comedy venue.",12-4.jpg,https://en.wikipedia.org/wiki/Reid_Concert_Hall
McEwan Lantern Pillar,"Bristo Square, Edinburgh EH8 9AG",monument,55.94531613331535,-3.1883582311116765,About the monument,"Standing at the edge of Bristo Square opposite McEwan Hall's entrance, this tall tapering pillar of Portland stone was designed by Robert Rowand Anderson - the same architect responsible for McEwan Hall itself - and erected around 1890. It combines a decorative lamp standard with carved detailing, including the McEwan family coat of arms, and was presented to the City of Edinburgh by the brewer and Liberal MP William McEwan alongside his much larger gift of the Hall, which opened a few streets away on 3 December 1897. McEwan had left school at fourteen to work in his uncle's brewery and built it into one of Scotland's largest, later ploughing a fortune into university buildings across the campus that still bear his name.",,,"Despite being a Category B listed structure in its own right, the lantern pillar is easy to walk straight past - most visitors' eyes go straight to the huge domed hall behind it, leaving this smaller companion piece from the same 1890s gift almost unnoticed on the square. It is officially catalogued by Historic Environment Scotland as the 'Corporation Lamp', a nod to the fact that it was a civic gift rather than purely a university one.",12-5.jpg,https://portal.historicenvironment.scot/apex/f?p=1505%3A300%3A%3A%3A%3A%3AVIEWTYPE%2CVIEWREF%3Adesignation%2CLB27994
The Next Big Thing is a Series of Little Things,"Bristo Square, Edinburgh (paving between the Dugald Stewart Building and McEwan Hall)",monument,55.94544845279109,-3.1886753963280268,About the monument,"Easy to miss underfoot, this artwork by artist Susan Collis consists of around 1,600 small bronze dots set into the paving of Bristo Square, meandering roughly 68 metres from near the Dugald Stewart Building across to the entrance of McEwan Hall. Titled 'The Next Big Thing is a Series of Little Things', the piece resembles a trail of dripped paint spilled carelessly across the stone - a playful, almost invisible companion to the grand Victorian architecture surrounding the square, installed as part of a wider redevelopment of the square that also brought in new paving, seating and lighting for the university's central plaza.",,,"Collis designed the dots to change with use rather than stay fixed: as thousands of students' feet cross the square every day, the bronze studs slowly polish up brighter than the stone around them, so the artwork is quite literally still being finished by the people walking over it, years after it was installed. Its title plays on the cliche 'the next big thing', suggesting that grand ambitions are really just an accumulation of small, easily overlooked details - much like the dots themselves.",13-9.jpg,https://www.edinburghexpert.com/blog/history-squared-bristo-square-edinburgh
Old Medical School,"Teviot Place, Edinburgh EH8 9AG",building,55.9453557,-3.1902981,About the building,"This vast red sandstone complex, designed by Robert Rowand Anderson after he won an 1874 architectural competition, opened through the 1880s in a Northern Italian Renaissance style, with palazzo-style frontages and a corbelled stair turret. It was built to give Edinburgh's rapidly growing Medical School - founded back in 1726 and previously squeezed into Old College - room to expand, and its footprint is enormous: the complex runs the entire length of the block from Teviot Place down the top of Middle Meadow Walk. Integral to the new building was a purpose-built Anatomical Museum, which opened in 1884 and still holds the university's historic anatomy and pathology collections today. The courtyard at its heart was officially renamed the Elsie Inglis Quadrangle in 2017, and its walls are lined with blue plaques to the school's most influential figures.",,,"Along the quad's walls: Sir James Young Simpson, who discovered chloroform's anaesthetic properties in 1847 after testing it on himself one evening; Joseph Lister, whose antiseptic techniques transformed surgical survival rates; Sir Robert Sibbald, the school's 17th-century founding professor; James Lind, whose 1747 trial proved citrus cured scurvy; Sir Arthur Conan Doyle, a medical graduate who based Sherlock Holmes's deductive method on one of his own professors here; physiologist Sir Edward Sharpey-Schafer, a pioneer of hormone research; and three trailblazing women - Sophia Jex-Blake, one of the 'Edinburgh Seven' who fought to open medical education to women; Elsie Inglis, the WWI medical pioneer the quadrangle is now named after; and Mary Pickford, who became the school's first female professor in 1966.",13-1.jpg,https://en.wikipedia.org/wiki/University_of_Edinburgh_Medical_School
George Heriot's School (Main Building),"Lauriston Place, Edinburgh EH3 9EQ",building,55.9451848,-3.1937327,About the building,"George Heriot, court goldsmith and moneylender to James VI known popularly as 'Jinglin' Geordie', left just over £23,625 on his death in 1624 - worth several million pounds today - to found a charitable hospital school for 'poor fatherless bairns'. Its foundation stone was laid in 1628, with master mason William Wallace leading construction until his death in 1631, succeeded by William Aytoun and then John Mylne; Sir William Bruce later added the distinctive central tower between 1676 and 1693. Building work was interrupted when Oliver Cromwell's occupying troops used the half-finished quadrangle as a barracks, reportedly stabling horses in what would become the chapel. It finally opened in 1659 with thirty pupils, converted to a fee-paying day school in 1885, and admitted girls for the first time in 1979.",,,Generations of pupils have nicknamed the building 'the Wark' - simply 'the works' - out of grudging local affection for what is widely considered one of the finest examples of Scottish Renaissance architecture anywhere in the country. Its quadrangle also holds the more sombre distinction of having been the first large building constructed outside Edinburgh's old town walls.,13-3.jpg,https://en.wikipedia.org/wiki/George_Heriot%27s_School
Middle Meadow Walk,"Middle Meadow Walk, Edinburgh (northern end, near Teviot Place)",history,55.94521554206241,-3.1911409001292057,About this address,"This tree-lined path began taking shape in 1722, when Thomas Hope of Rankeillor leased the old, boggy bed of the drained Burgh Loch and set about turning it into an ornamental park with formal walkways. In 1737 the Town Council granted a strip of land across George Heriot's Hospital's own grounds to extend the route north toward Forrest Road, and it opened fully to the public in 1743 once a gap was cut through the old city wall at its head. It was formally relaid in the 1850s after a Town Council design competition, gaining stone bollards and ornamental pillars topped with carved unicorns in place of its original wooden posts.",,,"For roughly 170 years, Edinburgh's civic authorities and residents fought off repeated attempts to open this route to wheeled traffic - documented campaigns in 1864, 1871, 1873-74, 1876, 1879, 1885, 1892, 1895, 1915, 1919, 1921-22, 1928, 1931, 1935-36, 1946 and 1962 all failed, several defeated by public meetings thousands strong. The only concession ever won was a cycle lane added in 1983, meaning this has remained a pedestrian route in substance for very nearly three centuries.",,https://threadinburgh.scot/2023/07/16/the-thread-about-middle-meadow-walk-how-and-why-it-has-remained-a-traffic-free-route-despite-over-a-century-of-attempts-to-open-it-up/
Lister Housing Co-operative (Georgian Tenements),"36 Lauriston Place, Edinburgh EH3 9EZ",building,55.94502133569343,-3.1967395252628417,About the building,"This block of Georgian tenements, built between 1816 and 1824 around Heriot Place, Keir Street and Lauriston Place, had fallen into serious disrepair by the 1970s. Rather than see it demolished, residents formed one of Edinburgh's early tenant-led housing co-operatives, taking ownership of the buildings and securing government funding for a full rehabilitation carried out between 1978 and 1982 - work that went on to win a Saltire Award. Part of the funding came through the Lister Trust, set up in memory of Joseph Lister, the pioneer of antiseptic surgery, whose old Royal Infirmary of Edinburgh stands directly across Lauriston Place.",,,"In the mid-1980s the co-operative expanded again, taking on a U-shaped tenement across the road that the Royal Infirmary itself had earmarked for demolition. The 1990-92 rescue created 50 new flats at a cost of £5.5 million, making it the highest-value housing project in Scotland at the time. The co-operative has since paid off every loan it took out and now owns all of its properties outright, a rare outcome for a scheme of this size and age.",14-1.jpg,https://lister.coop/about-us/history/
Greyfriars Bobby Statue,"Corner of George IV Bridge & Candlemaker Row, Edinburgh EH1 2QQ",monument,55.9469447,-3.1913151,About the monument,"This life-size bronze statue and drinking fountain was sculpted by William Brodie and unveiled in 1873 at the junction of George IV Bridge and Candlemaker Row, opposite the entrance to Greyfriars Kirkyard. It was funded by the English philanthropist Baroness Angela Burdett-Coutts. Standing barely a foot tall, it's said to be the smallest listed structure in Edinburgh.",,,"Bobby was a small terrier - accounts differ on whether he was a Skye Terrier or a Dandie Dinmont - who belonged to John Gray, a nightwatchman with the Edinburgh City Police. When Gray died of tuberculosis in 1858 and was buried in Greyfriars Kirkyard, Bobby is said to have kept vigil at the grave for the next fourteen years, until his own death in 1872. The story is one of the most disputed in Edinburgh folklore: historian Jan Bondeson has pointed to more than sixty similar 'faithful graveyard dog' tales recorded across 19th-century Europe, and has suggested the original Bobby may have died around 1867, with a younger dog taking his place for the rest of the vigil. Edinburgh's Lord Provost, Sir William Chambers, was so taken with the story that in 1867 he personally paid for the dog's licence and had him fitted with a collar, now on display in the Museum of Edinburgh.",11-9.jpg,https://en.wikipedia.org/wiki/Greyfriars_Bobby
Greyfriars Bobby's Grave,"Greyfriars Kirkyard, Edinburgh EH1 2QQ (just inside the main gate)",monument,55.94671442400288,-3.192000462685939,About the monument,"Just inside Greyfriars Kirkyard's main gate, close to the George IV Bridge/Candlemaker Row entrance, a small red granite headstone marks the traditional burial spot of Greyfriars Bobby, the loyal terrier who is said to have kept vigil at his master John Gray's grave for fourteen years. The stone itself is much newer than the 1872 burial it commemorates: it was erected by the Dog Aid Society of Scotland and unveiled by His Royal Highness The Duke of Gloucester on 13 May 1981, more than a century after Bobby's death. Bobby's own grave lies around seventy-five yards from Gray's, since dogs could not normally be buried within the kirkyard itself - a small, unofficial exception made for the city's most famous mourner.",,,"The headstone's inscription reads: 'Greyfriars Bobby / Died 14th January 1872 / Aged 16 Years / Let His Loyalty And Devotion / Be A Lesson To Us All.' Visitors still leave small tributes at the grave today - sticks, dog toys and collars rather than flowers - continuing an informal tradition that has grown up around the site for well over a century.",11-10.jpg,https://www.hmdb.org/m.asp?m=126984
Thomas Riddell's Grave,"Greyfriars Kirkyard, Edinburgh EH1 2QQ (southern yard, near the boundary wall)",monument,55.946674,-3.1919811193461363,About the monument,"A weathered sandstone marker toward the back of Greyfriars Kirkyard's southern yard, inscribed to Thomas Riddell Esq., who died in Edinburgh on 24 November 1806 aged 72. Little else about him survives in easily available records beyond that inscription. Greyfriars Kirk's own visitor materials now formally list it among the yard's stops as the 'Tom Riddell Gravesite', reflecting how firmly the site has been absorbed into the kirkyard's modern identity, whatever the truth of its literary connection.",,,"Fans and tour guides have long pointed to this stone as the source of Tom Riddle, Lord Voldemort's birth name in the Harry Potter books - Rowling later built the anagram 'Tom Marvolo Riddle' rearranges to 'I am Lord Voldemort'. Rowling herself has never confirmed the link; in a 1999 interview she said she collects names from headstones and other sources generally, and separately recalled one of her own children coming back from a Greyfriars tour with a grave-based theory that was, by her account, news to her rather than something she had deliberately planted.",11-11.jpg,https://greyfriarskirk.com/visit/tours/untitled-2/
Captain John Porteous's Grave,"Greyfriars Kirkyard, Edinburgh EH1 2QQ (near the west wall)",monument,55.946633575997126,-3.192000462685939,About the monument,"Buried near the west wall of the original kirkyard on 9 September 1736, this is the grave of Captain John Porteous of the Edinburgh City Guard. After a mob hanged smuggler Andrew Wilson in the Grassmarket on 14 April 1736, Porteous ordered his men to fire into the surrounding crowd, killing six bystanders; he was convicted of murder but reprieved by the Crown. On the night of 7 September 1736 a mob dragged him from the Tolbooth and lynched him from a dyer's pole in the Grassmarket, in what became known as the Porteous Riots.",,,"For more than two hundred years his grave carried only a small square stone marked with the single letter 'P' and the date 1736. In 1973 a biographer paid to replace it with a proper headstone reading 'John Porteous, a Captain of the Edinburgh City Guard, murdered 7 September 1736 - All passion spent'. Unlike several neighbouring graves, no tour guide or fan source consulted for this entry claims any Harry Potter connection for the Porteous name - his story appears on kirkyard tours purely for its own dramatic history.",11-12.jpg,https://en.wikipedia.org/wiki/John_Porteous_(soldier)
The Potter Grave (Anne and Robert Potter),"Greyfriars Kirkyard, Edinburgh EH1 2QQ (near the main entrance)",monument,55.946603983573176,-3.192053309673068,About the monument,"Close to Greyfriars Kirkyard's main George IV Bridge entrance stands a family headstone inscribed to Anne and Robert Potter. As with many of the yard's more modest 18th- and 19th-century burials, no further biographical detail about the two survives in the sources checked - the stone itself, and its surname, are essentially the whole of what is documented about them today.",,,"Tour guides and fan blogs widely cite this as the grave that gave J.K. Rowling her hero's surname, since it sits only steps from the Elephant House cafe where she wrote. Rowling has given a different account herself, though: in a March 1999 Barnes & Noble web chat she said 'Potter was the name of a brother and sister who I played with when I was very young. We were part of the same gang and I always liked that surname' - crediting childhood friends rather than this or any other headstone.",,https://everythingedinburgh.com/harry-potter-sites-in-edinburgh/greyfriars-kirkyard/
The Scrymgeour Gravestone,"Greyfriars Kirkyard, Edinburgh EH1 2QQ",monument,55.94659315199425,-3.1921255,About the monument,"Greyfriars Kirkyard holds at least one Scrymgeour family monument, though sources disagree on exactly which stone tour guides mean: some point to a memorial for Margaret Louisa Scrymgeour Wedderburn, others to a separate stone for a Daniel Scrymgeour standing near the Potter family grave. Either way, the Scrymgeours were a genuine, long-established Scottish family - the name is also historically borne by the Royal Standard Bearers of Scotland - rather than an invention for the tour.",,,"The surname is popularly said to have inspired Rufus Scrimgeour, the gruff Minister of Magic introduced in Harry Potter and the Deathly Hallows - the spelling shifts slightly from 'Scrymgeour' to 'Scrimgeour'. As with the other kirkyard names on this leg, Rowling has never confirmed the connection; she has said more generally that she has 'got names from saints, place-names, war memorials, gravestones' over the years.",,https://everythingedinburgh.com/harry-potter-sites-in-edinburgh/greyfriars-kirkyard/
John Gray's Grave,"Greyfriars Kirkyard, Edinburgh EH1 2QQ",monument,55.946603983573176,-3.192197690326932,About the monument,"John Gray arrived in Edinburgh around 1850 with his wife Jess and son John, and, unable to find work as a gardener, joined the Edinburgh City Police as a night watchman. He died of tuberculosis on 15 February 1858 and was buried here in Greyfriars Kirkyard - an ordinary working man whose own grave carries none of the fame later attached to the small dog who, by tradition, would not leave it.",,,"That dog, Bobby, is said to have kept vigil at Gray's grave for the next fourteen years, a story already covered by this leg's separate Greyfriars Bobby-related POIs. No Harry Potter connection has ever been claimed for the name Gray at this kirkyard - unlike several neighbouring stones, it appears on tourist itineraries purely for the Bobby legend rather than any Rowling naming theory.",,https://en.wikipedia.org/wiki/Greyfriars_Bobby
John Watson's Grave,"Greyfriars Kirkyard, Edinburgh EH1 2QQ",monument,55.946633575997126,-3.192250537314061,About the monument,"John Watson, an Edinburgh Writer to the Signet, died in 1762 (one source gives 1759) and left the residue of his estate, around 2,000 pounds, for charitable use in the city - specifically, according to his will, to found a hospital aimed at 'preventing child murder', a starkly worded 18th-century way of describing support for destitute and abandoned infants. The Society of Writers to the Signet administered the growing fund for decades and later erected a monument to him here in Greyfriars in his honour.",,,"That bequest eventually funded John Watson's Institution, a Stockbridge school for orphaned children designed by William Burn and opened in 1828; it became John Watson's School before closing in 1975, and the building now houses the Scottish National Gallery of Modern Art (Modern One). No source consulted for this entry links the name Watson to any Harry Potter character - unusually for this leg, his grave is included for his own genuine philanthropic legacy rather than any claimed literary connection.",,https://en.wikipedia.org/wiki/John_Watson's_Institution
Elizabeth Moodie's Gravestone,"Greyfriars Kirkyard, Edinburgh EH1 2QQ (near the Flodden Wall)",monument,55.946674,-3.1922698806538636,About the monument,"Near the Flodden Wall inside Greyfriars Kirkyard stands a weathered stone bearing the name Elizabeth Moodie. As with several of the yard's less prominent burials, no biography of her beyond the name and approximate location on the stone appears to survive in the sources checked - she is one of many otherwise-unrecorded Edinburgh residents whose only public trace today is this single gravestone.",,,"Tour guides and Harry Potter fan sites frequently cite this as the source of Auror Alastor 'Mad-Eye' Moody's surname, one more entry in the kirkyard's informal list of character-name graves alongside Riddell, Potter, Scrymgeour and McGonagall. As with the others, Rowling has never confirmed drawing the name from this or any specific stone here.",,https://secret-edinburgh.com/greyfriars-kirkyard/
William McGonagall's Tombstone,"Greyfriars Kirkyard, Edinburgh EH1 2QQ (near the Flodden Wall, by George Heriot's School gate)",monument,55.94671442400288,-3.192250537314061,About the monument,"William McGonagall (c.1825-1902) is widely regarded as the worst poet in the English language, best remembered for verse such as 'The Tay Bridge Disaster' and 'The Famous Tay Whale', written with total sincerity and no apparent awareness of how badly they scanned. He died in poverty in Edinburgh in 1902 and was buried in a communal pauper's grave in Greyfriars Kirkyard; the exact plot was never recorded, so in 1999 well-wishers installed a memorial plaque near the Flodden Wall, inscribed with a line from his own poetry describing himself as 'the poor poet that lives in Dundee'.",,,"This is one of the few kirkyard 'Harry Potter grave' claims Rowling has actually addressed directly: on the official Wizarding World site she said there was 'something irresistible' about his name and 'the idea that such a brilliant woman [Professor Minerva McGonagall] might be a distant relative of the buffoonish McGonagall' - a deliberate, acknowledged piece of wordplay rather than the unconfirmed rumour attached to most of the other names on this leg.",11-13.jpg,https://en.wikipedia.org/wiki/William_McGonagall
Adam Family Mausoleum,"Greyfriars Kirkyard, Edinburgh EH1 2QQ (south division, near the Heriot's School gate)",monument,55.94674401642683,-3.192197690326932,About the monument,"This small classical temple-fronted mausoleum was designed in 1753 by the young Robert and John Adam - later two of Britain's most celebrated architects - to hold the tomb of their father, William Adam (1689-1748), the leading Scottish architect of his own generation, responsible for buildings including Hopetoun House and the original Royal Infirmary of Edinburgh. Later inscriptions inside record other family members, including a descendant, John Adam, acting Governor-General of India, who died at sea in 1825.",,,"Despite its imposing, gothic-adjacent silhouette among the kirkyard's other grand tombs, no source checked for this entry claims any Harry Potter naming connection for the Adam family. It stands here purely as a genuine piece of Edinburgh architectural history: one dynasty of architects building a monument to the father who trained them.",11-14.jpg,https://en.wikipedia.org/wiki/William_Adam_(architect)
James Hutton's Grave,"Greyfriars Kirkyard (Covenanters' Prison enclosure), Edinburgh EH1 2QL",monument,55.94594643182689,-3.19264559077201,About the monument,"James Hutton (1726-1797), a farmer turned naturalist, is widely called the father of modern geology. Observing how ordinary processes like erosion and sediment deposition worked in the Scottish landscape around him, he argued that the same slow forces, acting over immense stretches of time, had shaped the entire Earth - a theory of 'deep time' that upended the far shorter Biblical timelines then generally assumed. He presented his Theory of the Earth to the Royal Society of Edinburgh in 1785, publishing it in 1788 and an expanded two-volume edition in 1795.",,,"Hutton is buried inside the walled Covenanters' Prison enclosure at the south end of Greyfriars Kirkyard - the same locked yard where, a century earlier, hundreds of defeated Covenanter prisoners were held in the open air in 1679. Because the enclosure is normally kept locked, his grave tablet is usually visible only during Doors Open Days or on specialist guided tours. No Harry Potter connection has been claimed for Hutton or his grave in any source checked for this entry.",11-15.jpg,https://en.wikipedia.org/wiki/James_Hutton
Little Free Library,"2a Forrest Road, Edinburgh EH1 2QH",monument,55.94611783371101,-3.1908770549524967,About the monument,"This small, hand-built book box on Forrest Road is one of dozens of 'Little Free Libraries' scattered across Edinburgh - miniature street-corner bookcases where anyone can take a book or leave one behind, no library card or fee required. The movement in Edinburgh was kickstarted by the Edinburgh Tool Library, a community group better known for lending tools rather than books, which built the city's first one in the Stockbridge Colonies in 2016. Demand for book-sharing grew sharply during the COVID-19 pandemic, and the network has since expanded across the city through a mix of the Tool Library's own volunteer makers and independent residents building their own from public plans.",,,"Each Little Free Library costs roughly £250-300 to build and install, and every one needs a named local 'custodian' who volunteers to keep it stocked, tidy and in good repair - meaning this small box on Forrest Road, sitting almost exactly between Greyfriars Bobby's statue and the university's Bristo Square quarter, only survives because someone nearby keeps quietly looking after it.",11-16.jpg,https://edinburghtoollibrary.org.uk/little-free-libraries/
